site_id,county_fips,name,city,zip,n_rows,unresolved
S07484,45013,The Radiation Oncology Center-Hilton Head/Bluffton,Hilton Head Island,29926,1,0
S07485,45019,Site#0104,Charleston,29425,1,1
S07486,45019,Bon Secours Saint Francis Hospital,Charleston,29414,2,0
S07487,45019,Charleston Area Medical Center,Charleston,25304,1,0
S07488,45019,Charleston Oncology - Roper,Charleston,29403,1,0
S07489,45019,Charleston Oncology - Saint Francis,Charleston,29414,1,0
S07490,45019,Clinical Research Center of the Carolinas,Charleston,29407,1,0
S07491,45019,GSK Investigational Site,Charleston,29425,1,0
S07492,45019,Hollings Cancer Center,Charleston,29425,3,0
S07493,45019,Hollings Cancer Center at Medical University of South Carolina,Charleston,29425,3,0
S07494,45019,Hollings Cancer Center - MUSC,Charleston,29425,1,0
S07495,45019,Low county Urology Clinics,North Charleston,29406,1,0
S07496,45019,Lowcountry Urology,North Charleston,29406,1,0
S07497,45019,Lowcountry Urology Clinics,North Charleston,29406,1,0
S07498,45019,Lowcountry Urology Institute,Charleston,29406,1,0
S07499,45019,Lowcountry Urology (Solaris,North Charleston,29406,1,0
S07500,45019,"Lowcounty Urology Clinics, P.A.",North Charleston,29406,1,0
S07501,45019,Medical University of South Carolina,Charleston,29425,73,0
S07502,45019,Medical University of South Carolina Hollings Cancer Center,Charleston,29425,11,0
S07503,45019,Medical University of South Carolina (MUSC,Charleston,29425,7,0
S07504,45019,Medical University of South Carolina (MUSC) - Hollings Cancer Center,Charleston,29425,1,0
S07505,45019,Medical University of South Carolina (MUSC) - Hollings CC,Charleston,29425,1,0
S07506,45019,MUSC Health University Medical Center,Charleston,29425,1,0
S07507,45019,MUSC Hollings Cancer Center,Charleston,29425,4,0
S07508,45019,Normunity Investigational Site,Charleston,29425,1,0
S07509,45019,Ohio State University-Telemedicine,Charleston,29425,1,0
S07510,45019,Ralph H. Johnson VA Health Care System (RHJVAHCS)-Urology,Charleston,29401,1,0
S07511,45019,Ralph H Johnson VA Medical Center,Charleston,29401,7,0
S07512,45019,"Ralph H. Johnson VA Medical Center, Charleston, SC",Charleston,,2,0
S07513,45019,Ralph H Johnson Veterans Hospital,Charleston,29401,1,0
S07514,45019,Research,Charleston,29425,1,0
S07515,45019,Research Site,Charleston,29425,2,1
S07516,45019,Roper Hospital,Charleston,29401,1,0
S07517,45019,Roper Saint Francis Healthcare,Charleston,29401,1,0
S07518,45019,USA03-0,Charleston,29425,1,0
S07519,45021,Gibbs Cancer Center-Gaffney,Gaffney,29341,14,0
S07520,45041,McLeod Regional Medical Center,Florence,29506,3,0
S07521,45043,Tidelands Georgetown Memorial Hospital,Georgetown,29440,7,0
S07522,45045,BI-LO Charities Children's Cancer Center,Greenville,29605,3,0
S07523,45045,Bon Secours Hematology and Oncology,Greenville,29607,1,0
S07524,45045,Bon Secours Saint Francis Cancer Center,Greenville,29607,1,0
S07525,45045,Bon Secours St. Francis Cancer Center,Greenville,29607,2,0
S07526,45045,Bon Secours - St. Francis Hospital,Greenville,29607,1,0
S07527,45045,Clinical Study Site,Greenville,29605,1,0
S07528,45045,Dren Investigational Site,Greenville,29605,1,0
S07529,45045,Gibbs Cancer Center and Research Institute Pelham,Greer,29650,1,0
S07530,45045,Gibbs Cancer Center-Pelham,Greer,29651,14,0
S07531,45045,Greenville Hospital System University Medical Center (ITOR,Greenville,29605,1,0
S07532,45045,Prisma Health,Greenville,29605,6,0
S07533,45045,Prisma Health Cancer Institute,Greenville,29605,6,0
S07534,45045,Prisma Health Cancer Institute - Butternut,Greenville,29605,26,0
S07535,45045,Prisma Health Cancer Institute - Eastside,Greenville,29615,29,0
S07536,45045,Prisma Health Cancer Institute - Faris,Greenville,29605,28,0
S07537,45045,Prisma Health Cancer Institute - Greenville,Greenville,29615,1,0
S07538,45045,Prisma Health Cancer Institute - Greer,Greer,29650,28,0
S07539,45045,"Prisma Health Cancer Institute, ITOR, CRU",Greenville,29605,1,0
S07540,45045,Prisma Health Cancer Institute - Multidisciplinary Center,Greenville,29605,1,0
S07541,45045,Prisma Health (formerly Greenville Health System,Greenville,29605,1,0
S07542,45045,Prisma Health Greenville Memorial Hospital,Greenville,29605,6,0
S07543,45045,"PRISMA Health, Institute for Translational Oncology",Greenville,29605,1,0
S07544,45045,Prisma Health Institute for Translational Oncology Research,Greenville,29605,1,0
S07545,45045,PRISMA Health/ITOR,Greenville,29605,1,0
S07546,45045,Prisma Health-Upstate,Greenville,29605,2,0
S07547,45045,Prisma Health - Upstate (ITOR)_Edenfield,Greenville,29605,1,0
S07548,45045,Research,Greenville,29607,1,0
S07549,45045,Research Site,Greenville,29607,3,1
S07550,45045,Saint Francis Cancer Center,Greenville,29607,11,0
S07551,45045,Saint Francis Cancer Center - Greenville,Greenville,29607,1,0
S07552,45045,Saint Francis Hospital,Greenville,29601,9,0
S07553,45045,St. Francis Cancer Center,Greenville,29607,3,0
S07554,45047,Self Regional Healthcare,Greenwood,29646,5,0
S07555,45051,Site-112,Myrtle Beach,29572,1,1
S07556,45051,006 - Carolina Urologic Research Center,Myrtle Beach,29572,1,0
S07557,45051,Atlantic Urology Specialists,Myrtle Beach,29572,1,0
S07558,45051,"AUC Urologists, LLC",Myrtle Beach,29572,2,0
S07559,45051,Avenzo Therapeutics Recruiting Site,Myrtle Beach,29572,1,0
S07560,45051,Carolina Regional Cancer Center,Myrtle Beach,29577,1,0
S07561,45051,Carolina Urologic Research Center,Myrtle Beach,29572,26,0
S07562,45051,"Carolina Urologic Research Center, LLC",Myrtle Beach,29572,9,0
S07563,45051,"Carolina Urologic Research Center, the START Center for Cancer Research",Myrtle Beach,29572,1,0
S07564,45051,Coastal Eye Group,Myrtle Beach,29579,1,0
S07565,45051,Exelixis,Myrtle Beach,29572,1,0
S07566,45051,Grand Strand Medical Center,Myrtle Beach,29572,4,0
S07567,45051,GSK Investigational Site,Myrtle Beach,29572,1,0
S07568,45051,NEO-811 South Carolina Site,Myrtle Beach,29572,1,0
S07569,45051,Parkway Surgery Center,Myrtle Beach,29572,5,0
S07570,45051,Research Site,Myrtle Beach,29572,3,1
S07571,45051,South Texas Accelerated Research Therapeutics - Carolinas,Myrtle Beach,29572,2,0
S07572,45051,START Carolinas,Myrtle Beach,29572,2,0
S07573,45057,Lancaster Radiation Therapy Center,Lancaster,29720,1,0
S07574,45063,Lexington Health,West Columbia,29169,3,0
S07575,45063,Lexington Medical Center,West Columbia,29169,5,0
S07576,45073,Prisma Health Cancer Institute - Seneca,Seneca,29672,28,0
S07577,45077,Prisma Health Cancer Institute - Easley,Easley,29640,25,0
S07578,45079,Prisma Health Richland Hospital,Columbia,29203,3,0
S07579,45083,Clinical Study Site,Spartanburg,29303,1,0
S07580,45083,Gibbs Cancer Center,Spartanburg,29303,2,0
S07581,45083,Gibbs Cancer Center and Research Institute,Spartanburg,29303,1,0
S07582,45083,Gibbs Cancer Center & Research Institute - Spartanburg,Spartanburg,29303,1,0
S07583,45083,GSK Investigational Site,Spartanburg,29307,1,0
S07584,45083,North Grove Medical Park,Spartanburg,29303,1,0
S07585,45083,Prisma Health Cancer Institute - Spartanburg,Boiling Springs,29316,28,0
S07586,45083,Spartanburg Medical Center,Spartanburg,29303,15,0
S07587,45083,Spartanburg Medical Center - Mary Black Campus,Spartanburg,29307,1,0
S07588,45083,Spartanburg Regional Healthcare System,Spartanburg,29303,1,0
S07589,45083,Spartanburg Regional Healthcare System - Spartanburg Medical Center (SMC,Spartanburg,29303,1,0
S07590,45087,SMC Center for Hematology Oncology Union,Union,29379,13,0
S07591,45091,Carolina Blood and Cancer Care,Rock Hill,29732,1,0
S07592,45091,Levine Cancer Institute,Rock Hill,29732,1,0
S07593,45091,Levine Cancer Institute-Rock Hill,Rock Hill,29732,8,0
S07594,45091,Rock Hill Radiation Therapy Center,Rock Hill,29730,3,0
S07595,46013,Avera Cancer Institute-Aberdeen,Aberdeen,57401,14,0
S07596,46013,Avera Saint Luke's Hospital,Aberdeen,57401,1,0
S07597,46013,GSK Investigational Site,Sioux Falls,57401,1,0
S07598,46013,Research Site,Aberdeen,57401,1,1
S07599,46035,Avera Cancer Institute - Mitchell,Mitchell,57301,12,0
S07600,46065,Avera Cancer Institute at Pierre,Pierre,57501,9,0
S07601,46065,Avera Cancer Institute - Pierre,Pierre,57501,3,0
S07602,46065,"Avera Cancer Institute - Pierre, SD",Pierre,57501,1,0
S07603,46065,Avera St. Mary's Hospital,Pierre,57501,1,0
S07604,46065,GSK Investigational Site,Sioux Falls,57501,1,0
S07605,46065,Research Site,Pierre,57501,3,1
S07606,46099,Avera Cancer Institute,Sioux Falls,57105,39,0
S07607,46099,Avera Cancer Institute- Research,Sioux Falls,57105,7,0
S07608,46099,Avera Cancer Institute - Sioux Falls,Sioux Falls,57105,3,0
S07609,46099,Avera McKennan Hospital,Sioux Falls,57105,1,0
S07610,46099,Avera Medical Group,Sioux Falls,57105,2,0
S07611,46099,Avera Medical Group Gynecologic,Sioux Falls,57105,1,0
S07612,46099,Avera Medical Group Gynecologic Oncology Sioux Falls,Sioux Falls,57105,1,0
S07613,46099,Avera Medical Group Oncology,Sioux Falls,57105,1,0
S07614,46099,GSK Investigational Site,Sioux Falls,57105,1,0
S07615,46099,Investigative Site US055,Sioux Falls,,1,0
S07616,46099,Ohio State University Telemedicine,Sioux Falls,57101,1,0
S07617,46099,Research Site,Sioux Falls,57105,9,1
S07618,46099,Sanford Cancer Center,Sioux Falls,57104,13,0
S07619,46099,Sanford Cancer Center Gynecologic Oncology,Sioux Falls,57104,1,0
S07620,46099,Sanford Cancer Center Oncology Clinic,Sioux Falls,57104,43,0
S07621,46099,Sanford Cancer Center Oncology Clinic and Pharmacy,Sioux Falls,57104,1,0
S07622,46099,Sanford Clinical Research,Sioux Falls,57104,1,0
S07623,46099,Sanford Health,Sioux Falls,57104,2,0
S07624,46099,Sanford Medical Center,Sioux Falls,57104,1,0
S07625,46099,Sanford Oncology Clinic and Pharmacy,Sioux Falls,57104,2,0
S07626,46099,Sanford USD Medical Center,Sioux Falls,57105,2,0
S07627,46099,Sanford USD Medical Center - Sioux Falls,Sioux Falls,,46,0
S07628,46099,"Texas Oncology, P.A. - Tyler",Sioux Falls,57105,1,0
S07629,46103,Monument Health Cancer Care Institute,Rapid City,57701,1,0
S07630,46103,Ohio State University Telemedicine,Rapid City,57701,1,0
S07631,46103,Rapid City Regional Hospital,Rapid City,57701,12,0
S07632,46135,AMG Oncology and Hematology Avera Cancer Institute - Yankton,Yankton,57078,1,0
S07633,46135,Avera Cancer Institute at Yankton,Yankton,57078,10,0
S07634,46135,Avera Cancer Institute - Yankton,Yankton,57078,4,0
S07635,46135,GSK Investigational Site,Sioux Falls,57078,1,0
S07636,46135,Research Site,Yankton,57078,1,1
S07637,47001,Covenant Health Oncology Group - Oak Ridge,Oak Ridge,37830,2,0
S07638,47003,"Tennessee Oncology, PLLC - Shelbyville",Shelbyville,37160,5,0
S07639,47003,Tennessee Oncology - Shelbyville Clinic,Shelbyville,37160,1,0
S07640,47009,University Cancer Specialists - Alcoa,Alcoa,37701,1,0
S07641,47011,Tennessee Oncology - Cleveland Clinic,Cleveland,37311,1,0
S07642,47011,"Tennessee Oncology, PLLC - Cleveland",Cleveland,37311,2,0
S07643,47037,Site#0126,Nashville,37203,7,1
S07644,47037,"007 - Urology Associates, P. C",Nashville,37209,1,0
S07645,47037,012,Nashville,37203,1,0
S07646,47037,065,Nashville,37203,1,0
S07647,47037,Ascension St. Thomas Hospital,Nashville,37203,1,0
S07648,47037,Avenzo Therapeutics Recruiting Site,Nashville,37203,2,0
S07649,47037,Clinical Study Site,Nashville,37203,2,0
S07650,47037,Clinical Study Sites,Nashville,37203,1,0
S07651,47037,Clinical Trial Site,Nashville,37232,2,0
S07652,47037,Context Investigational Site,Nashville,37203,1,0
S07653,47037,D3 Bio,Nashville,37203,1,0
S07654,47037,D3 Bio Investigative Site,Nashville,37203,1,0
S07655,47037,Elliston Place Medical Oncology & Hematology,Nashville,37203,1,0
S07656,47037,Exelixis,Nashville,37203,3,0
S07657,47037,Greco-Hainsworth Centers for Research/Tennessee Oncology,Nashville,37203,1,0
S07658,47037,Greco-Hainsworth Tennessee Oncology Centers for Research (GHCR) - Corporate,Nashville,37232,1,0
S07659,47037,GSK Investigational Site,Nashville,37203,7,0
S07660,47037,Henry-Joyce Cancer Clinic,Nashville,37232,11,0
S07661,47037,"Henry-Joyce Cancer Clinic, The Vanderbilt Clinic",Nashville,37232,1,0
S07662,47037,Investigative Site US060,Nashville,37203,1,0
S07663,47037,Monroe Carell Jr. Children's Hospital at Vanderbilt,Nashville,37232,1,0
S07664,47037,Nashville General Hospital,Nashville,37208,2,0
S07665,47037,Normunity Investigational Site,Nashville,37203,1,0
S07666,47037,Ohio State University-Telemedicine,Nashville,37232,1,0
S07667,47037,One Oncology - Tennessee Oncology,Nashville,37203,2,0
S07668,47037,PHN-012-001 Site,Nashville,37203,1,0
S07669,47037,Quetzal,Nashville,37203,1,0
S07670,47037,Research,Nashville,37203,1,0
S07671,47037,Research Facility,Nashville,37232,1,1
S07672,47037,Research Site,Nashville,37203,30,1
S07673,47037,Sara Cannon Research Institute Tennessee,Nashville,37203,1,0
S07674,47037,Sarah Cannon,Nashville,37203,1,0
S07675,47037,Sarah Cannon and HCA Research Institute,Nashville,37203,2,0
S07676,47037,Sarah Cannon Cancer Center,Nashville,37203,1,0
S07677,47037,Sarah Cannon Cancer Institute,Nashville,37203,3,0
S07678,47037,Sarah Cannon Nashville,Nashville,37203,1,0
S07679,47037,Sarah Cannon Research,Nashville,37203,1,0
S07680,47037,Sarah Cannon Research Center,Nashville,37203,1,0
S07681,47037,Sarah Cannon Research Insitute,Nashville,37203,2,0
S07682,47037,Sarah Cannon Research Institue,Nashville,37203,1,0
S07683,47037,Sarah Cannon Research Institue Oncology,Nashville,37203,1,0
S07684,47037,Sarah Cannon Research Institute,Nashville,37203,59,0
S07685,47037,"Sarah Cannon Research Institute 335 24th Avenue North, Suite 400",Nashville,37203,1,0
S07686,47037,Sarah Cannon Research Institute at Tennessee Oncology,Nashville,37203,1,0
S07687,47037,"Sarah Cannon Research Institute, LLC",Nashville,37203,2,0
S07688,47037,Sarah Cannon Research Institute (Nashville,Nashville,37203,1,0
S07689,47037,Sarah Cannon Research Institute (Oncology Associates of Oregon PC,Nashville,37203,1,0
S07690,47037,Sarah Cannon Research Institute Oncology Partners,Nashville,37203,13,0
S07691,47037,Sarah Cannon Research Institute Oncology Partners (SCRI-Nashville,Nashville,37203,1,0
S07692,47037,Sarah Cannon Research Institute - Pharmacy,Nashville,37203,5,0
S07693,47037,Sarah Cannon Research Institute (SCRI,Nashville,37203,8,0
S07694,47037,Sarah Cannon Research Institute (SCRI) - Nashville,Nashville,37203,1,0
S07695,47037,Sarah Cannon Research Institute (SCRI) Oncology Partners,Nashville,37203,5,0
S07696,47037,Sarah Cannon Research Institute (SCRI) (The SCRI Oncology Research Consortium,Nashville,37203,1,0
S07697,47037,Sarah Cannon Research Institute-Tennessee Oncology,Nashville,37203,2,0
S07698,47037,Sarah Cannon Research Institute: USA/TN,Nashville,37203,1,0
S07699,47037,"Sarah Cannon, SCRI Oncology Partners",Nashville,37203,1,0
S07700,47037,Sarah Cannon - Tennessee Oncology,Nashville,37203,2,0
S07701,47037,Sarah Canon Research Institute (SCRI) Oncology Partners,Nashville,37203,1,0
S07702,47037,SCRI,Nashville,37203,1,0
S07703,47037,SCRI - Nashville,Nashville,37203,2,0
S07704,47037,SCRI Oncology,Nashville,37203,1,0
S07705,47037,SCRI Oncology Partners,Nashville,37203,136,0
S07706,47037,SCRI Oncology Partners Group,Nashville,37203,1,0
S07707,47037,SCRI Oncology Partners - PPDS,Nashville,37203,1,0
S07708,47037,SCRI Oncology Partners - Tennessee,Nashville,37203,1,0
S07709,47037,SCRI OP (Oncology Partners,Nashville,37203,2,0
S07710,47037,SCRI -TriStar BMT,Nashville,37203,1,0
S07711,47037,SCRI - TriStar Medical Group Children's Specialists,Nashville,37203,1,0
S07712,47037,Site USA07-0,Nashville,37203,1,0
S07713,47037,Tennesse Oncology,Nashville,37203,1,0
S07714,47037,Tennessee Oncology,Nashville,37203,46,0
S07715,47037,"Tennessee Oncology, Greco-Hainsworth Center for Research",Nashville,37203,1,0
S07716,47037,Tennessee Oncology Nashville,Nashville,37203,3,0
S07717,47037,Tennessee Oncology - Nashville Centennial Clinic,Nashville,37203,1,0
S07718,47037,Tennessee Oncology - Nashville - Centennial Clinic - Medical Oncology,Nashville,37203,1,0
S07719,47037,Tennessee Oncology - Nashville / Sarah Cannon Research Institute,Nashville,37203,1,0
S07720,47037,Tennessee Oncology Nashville - SCRI Oncology Partners,Nashville,37203,1,0
S07721,47037,Tennessee Oncology - Nashville St. Thomas Midtown Clinic,Nashville,37203,2,0
S07722,47037,Tennessee Oncology - Nashville - St. Thomas West Clinic,Nashville,37205,1,0
S07723,47037,"Tennessee Oncology, PLLC",Nashville,37203,15,0
S07724,47037,Tennessee Oncology PLLC - Chattanooga,Nashville,37203,1,0
S07725,47037,"Tennessee Oncology, PLLC- Elliston Place Plaza",Nashville,37203,1,0
S07726,47037,"Tennessee Oncology, PLLC - Elliston Place Plaza DDU",Nashville,37203,1,0
S07727,47037,"Tennessee Oncology, PLLC-Elliston Place Plaza Medical Oncology &Hematology",Nashville,37203,5,0
S07728,47037,"Tennessee Oncology, PLLC - Investigational Drug Services",Nashville,37203,7,0
S07729,47037,"Tennessee Oncology, Pllc Nashville",Nashville,37203,3,0
S07730,47037,"Tennessee Oncology, PLLC - Nashville Elliston Place Plaza Center for Blood Cancers",Nashville,37203,1,0
S07731,47037,"Tennessee Oncology, PLLC - Nashville Elliston Place Plaza DDU",Nashville,37203,1,0
S07732,47037,"Tennessee Oncology, PLLC - Nashville Elliston Place Plaza Medical Oncology & Hematology",Nashville,37203,2,0
S07733,47037,"Tennessee Oncology, PLLC - Nashville Elliston Place Plaza Medical Oncology & Hematology Clinic",Nashville,37203,1,0
S07734,47037,"Tennessee Oncology, PLLC - Nashville Saint Thomas West",Nashville,37205,2,0
S07735,47037,"Tennessee Oncology, PLLC - Nashville Skyline",Nashville,37207,1,0
S07736,47037,"Tennessee Oncology, PLLC - Nashville Southern Hills",Nashville,37211,1,0
S07737,47037,"Tennessee Oncology, PLLC - Saint Thomas West",Nashville,37205,3,0
S07738,47037,"Tennessee Oncology, PLLC- Skyline",Nashville,37207,2,0
S07739,47037,"Tennessee Oncology, PLLC- Southern Hills",Nashville,37211,2,0
S07740,47037,"Tennessee Retina, PC",Nashville,37203,1,0
S07741,47037,"Tennessee Valley Healthcare System Nashville Campus, Nashville, TN",Nashville,,1,0
S07742,47037,Teva Investigational,Nashville,37203,2,0
S07743,47037,The Children's Hospital at TriStar Centennial,Nashville,37203,3,0
S07744,47037,The Sarah Cannon Research Institute/Tennessee Oncology,Nashville,37203,1,0
S07745,47037,Tristar BMT,Nashville,37203,4,0
S07746,47037,Tristar Bmt/Tcto,Nashville,37203,1,0
S07747,47037,TriStar Bone Marrow Transplant,Nashville,37203,3,0
S07748,47037,TriStar Bone Marrow Transplant / Sarah Cannon Transplant & Cellular Therapy,Nashville,37203,1,0
S07749,47037,TriStar Centennial Medical Center,Nashville,37203,3,0
S07750,47037,United States Oncology Regulatory Affairs Corporate Office,Nashville,37203,3,0
S07751,47037,Urology Associates,Nashville,37209,1,0
S07752,47037,Urology Associates of Nashville,Nashville,37209,1,0
S07753,47037,"Urology Associates, P.C.",Nashville,37209,6,0
S07754,47037,Urology Associates PC,Nashville,37209,4,0
S07755,47037,US-205,Nashville,37203,1,0
S07756,47037,US Oncology Research LLC,Nashville,37203,1,0
S07757,47037,USO - US Oncology Research Network,Nashville,37203,2,0
S07758,47037,Vanderbilt Bill Wilkerson Center,Nashville,37232,1,0
S07759,47037,Vanderbilt Breast Center at One Hundred Oaks,Nashville,37204,11,0
S07760,47037,Vanderbilt Cancer Center,Nashville,37232,2,0
S07761,47037,Vanderbilt Digestive Center,Nashville,37232,1,0
S07762,47037,Vanderbilt Health One Hundred Oaks,Nashville,37212,1,0
S07763,47037,Vanderbilt Health One Hundred Oaks Diagnostic,Nashville,37204,1,0
S07764,47037,Vanderbilt-Ingram Cancer Center,Nashville,37232,30,0
S07765,47037,Vanderbilt Ingram Cancer Center (Henry-Joyce Cancer Clinic,Nashville,37232,2,0
S07766,47037,"Vanderbilt-Ingram Cancer Center, Vanderbilt University Medical Center",Nashville,37232,1,0
S07767,47037,Vanderbilt-Ingram Cancer Center (VICC,Nashville,37232,1,0
S07768,47037,Vanderbilt-Ingram Cancer Institute,Nashville,37232,1,0
S07769,47037,Vanderbilt Medical Center,Nashville,37232,1,0
S07770,47037,Vanderbilt Univerity Medical Center,Nashville,37232,1,0
S07771,47037,Vanderbilt University,Nashville,37232,6,0
S07772,47037,Vanderbilt University Henry-Joyce Cancer Clinic,Nashville,37232,1,0
S07773,47037,Vanderbilt University/Ingram Cancer Center,Nashville,37232,53,0
S07774,47037,Vanderbilt University Medical Center,Nashville,37232,47,0
S07775,47037,Vanderbilt University Medical Center Henry-Joyce Cancer Clinic (Adults and Pediatrics,Nashville,37232,1,0
S07776,47037,Vanderbilt University Medical Center-Vanderbilt-Ingram Cancer Center,Nashville,37232,1,0
S07777,47037,Vanderbilt University School of Medicine,Nashville,37232,2,0
S07778,47037,Xencor Investigative Site,Nashville,37203,1,0
S07779,47043,"Tennessee Oncology, PLLC - Dickson",Dickson,37055,3,0
S07780,47065,Site 89,Chattanooga,37404,1,1
S07781,47065,Chattanooga's Program in Women's Oncology,Chattanooga,37403,1,0
S07782,47065,Erlanger Health,Chattanooga,37403,1,0
S07783,47065,"Erlanger Health, Inc.",Chattanooga,37403,3,0
S07784,47065,Erlanger Medical Center,Chattanooga,37403,1,0
S07785,47065,Greco-Hainsworth Centers for Research,Chattanooga,37421,1,0
S07786,47065,GSK Investigational Site,Chattanooga,37404,2,0
S07787,47065,Research Site,Chattanooga,37404,6,1
S07788,47065,Sarah Cannon Research Institute,Chattanooga,37404,1,0
S07789,47065,T C Thompson Children's Hospital,Chattanooga,37403,2,0
S07790,47065,Tennesse Oncology Chattanooga Downtown,Chattanooga,37404,1,0
S07791,47065,Tennessee Oncology,Chattanooga,37404,2,0
S07792,47065,Tennessee Oncology Chattanooga,Chattanooga,37404,7,0
S07793,47065,Tennessee Oncology - Chattanooga - Downtown,Chattanooga,37403,1,0
S07794,47065,Tennessee Oncology - Chattanooga - GHCR Site I,Chattanooga,37403,1,0
S07795,47065,Tennessee Oncology - Chattanooga - Memorial Plaza,Chattanooga,37404,1,0
S07796,47065,Tennessee Oncology - Chattanooga Oncology & Hematology Associates,Chattanooga,37404,1,0
S07797,47065,Tennessee Oncology Greco Hainsworth Centers For Research Chattanooga,Chattanooga,37404,1,0
S07798,47065,Tennessee Oncology PLLC,Chattanooga,37404,2,0
S07799,47065,"Tennessee Oncology, PLLC - Chattanooga Downtown",Chattanooga,37403,6,0
S07800,47065,"Tennessee Oncology, PLLC - Chattanooga East",Chattanooga,37421,3,0
S07801,47065,"Tennessee Oncology, PLLC - Chattanooga Med Park II",Chattanooga,37404,4,0
S07802,47065,"Tennessee Oncology, PLLC - Chattanooga - Medical Park II",Chattanooga,37404,1,0
S07803,47065,"Tennessee Oncology, PLLC - Chattanooga Memorial",Chattanooga,37404,4,0
S07804,47065,"Tennessee Oncology, PLLC - Investigational Drug Services/Supply Storage",Chattanooga,37404,3,0
S07805,47093,Alliance for Multispecialty Research Clinical,Knoxville,37920,1,0
S07806,47093,Baptist Cancer Center,Bartlett,37920,1,0
S07807,47093,Covenant Health Cancer Centers,Knoxville,37916,2,0
S07808,47093,Covenant Health Cancer Centers - West,Knoxville,37932,2,0
S07809,47093,East Tennessee Childrens Hospital,Knoxville,37916,2,0
S07810,47093,GSK Investigational Site,Knoxville,37920,2,0
S07811,47093,Ohio State University Telemedicine,Knoxville,37901,1,0
S07812,47093,Provision Center For Biomedical Research,Knoxville,37909,1,0
S07813,47093,Research Site,Knoxville,37909,2,1
S07814,47093,Tennessee Cancer Specialists,Knoxville,37909,10,0
S07815,47093,Tennessee Cancer Specialists Dowell Springs location,Knoxville,37909,1,0
S07816,47093,Tennessee Cancer Specialists - Knoxville - Old Weisgarber Road,Knoxville,37909,3,0
S07817,47093,Tennessee Cancer Specialists - Parkwest Location,Knoxville,37932,2,0
S07818,47093,The University of Tennessee - Knoxville (UTK,Knoxville,37920,1,0
S07819,47093,The University of Tennessee Medical Center,Knoxville,37920,4,0
S07820,47093,Thompson Cancer Survival Center,Knoxville,37916,4,0
S07821,47093,Thompson Proton Center,Knoxville,37909,1,0
S07822,47093,University of Tennessee,Knoxville,37920,5,0
S07823,47093,University of Tennessee - Knoxville,Knoxville,37920,13,0
S07824,47093,University of Tennessee Medical Center,Knoxville,37920,22,0
S07825,47093,University of Tennessee Medical Center Knoxville,Knoxville,37920,1,0
S07826,47141,"Tennessee Oncology, PLLC- Cookeville",Cookeville,38501,3,0
S07827,47149,Clinical Study Site,Hermitage,37129,1,0
S07828,47149,"Tennessee Oncology, PLLC - Murfreesboro",Murfreesboro,37129,5,0
S07829,47149,"Tennessee Oncology, PLLC - Smyrna",Smyrna,37167,4,0
S07830,47149,Tennessee Oncology - Smyrna Clinic,Smyrna,37167,1,0
S07831,47157,Site 115,Memphis,38103,1,1
S07832,47157,Baptist Cancer Center,Memphis,38120,11,0
S07833,47157,Baptist Cancer Center - Memphis,Memphis,38120,2,0
S07834,47157,Baptist Clinical Research,Memphis,38120,1,0
S07835,47157,Baptist Clinical Research Institute,Memphis,38120,5,0
S07836,47157,Baptist Health Care Corporation,Memphis,38138,1,0
S07837,47157,Baptist Medical Center,Memphis,38120,1,0
S07838,47157,Baptist Memorial Healthcare,Memphis,38120,1,0
S07839,47157,Baptist Memorial Hospital,Memphis,38120,1,0
S07840,47157,Baptist Memorial Hospital and Cancer Center-Collierville,Collierville,38017,30,0
S07841,47157,Baptist Memorial Hospital and Cancer Center-Memphis,Memphis,38120,33,0
S07842,47157,Baptist Memorial Hospital Baptist Cancer Center,Memphis,38120,1,0
S07843,47157,Baptist Memorial Hospital-Memphis,Memphis,38120,1,0
S07844,47157,Clinical Study Site,Germantown,38138,1,0
S07845,47157,Clinical Trial Site,Bartlett,38133,1,0
S07846,47157,Conrad Pearson-Memphis,Germantown,38138,1,0
S07847,47157,Conrad Person Clinic,Memphis,38128,1,0
S07848,47157,Exelixis,Germantown,38138,1,0
S07849,47157,GSK Investigational Site,Germantown,38138,1,0
S07850,47157,"Lt. Col. Luke Weathers, Jr. VA Medical Center",Memphis,38105,1,0
S07851,47157,Memphis VA Medical Center,Memphis,38105,1,0
S07852,47157,"Memphis VA Medical Center, Memphis, TN",Memphis,,1,0
S07853,47157,Methodist Hospital,Memphis,38104,1,0
S07854,47157,Ohio State University-Telemedicine,Memphis,38119,1,0
S07855,47157,Regional One Health,Memphis,38103,1,0
S07856,47157,Research Site,Memphis,38120,3,1
S07857,47157,Saint Jude Children's Research Hospital,Memphis,38105,2,0
S07858,47157,St. Jude Children's Research Hospital,Memphis,38105,4,0
S07859,47157,St Jude's Children's Hospital (Data collection only,Memphis,38105,1,0
S07860,47157,The Conrad Pearson Clinic,Germantown,38138,2,0
S07861,47157,The Conrad Pearson Clinic (Urology America,Germantown,38138,1,0
S07862,47157,The Conrad Pearson Clinic - Wolf River Office (Urology Center of the South,Germantown,38138,2,0
S07863,47157,The University Of Tennessee Health Science Center,Memphis,38103,1,0
S07864,47157,The West Clinic,Germantown,38138,3,0
S07865,47157,"The West Clinic, P.C.",Germantown,38138,2,0
S07866,47157,"The West Clinic, P.C. dba West Cancer Center",Germantown,38002,1,0
